Web	Title	Url	Datetime	Abstract	
idnes.cz	STALO SE DNES: Policie vyšetřuje smrt v Krkonoších jako vraždu. Zemřel Ken Block	https://www.idnes.cz/zpravy/domaci/stalo-se-dnes.A230103_165738_domaci_maku	2023-01-03	Policie vyšetřuje smrt matky se synem v Krkonoších jako vraždu a sebevraždu. Německo je v šoku z novoročních nepokojů. Zemřela automobilová ikona Ken Block. Krále driftu zavalil sněžný skútr. Papež nemusí umřít. Benedikt ukázal církvi novou cestu. Ukrajinci se chlubí zásahem 500 vojáků naráz, Rusové zničením dronu u Krymu.	
idnes.cz	Lázně šetří, část otevřou, až se oteplí. Zavřely bazény i celé komplexy	https://www.idnes.cz/zpravy/domaci/lazne-setreni-covid-drahota-inflace-zavirani-bazeny-cesko.A230101_185216_domaci_kadl	2023-01-03	Část lázeňských provozů zůstává začátkem roku zavřená. Lázně po covidu loni ožily a zvládly i růst nákladů, ale letos se bojí ztrát. „Bude to boj o přežití,“ odhadl ředitel Sanatorií Klimkovice Jozef Dejčík, který za loňský rok očekává zisk několika milionů, ale letos výdaje tvrdě škrtí hned od začátku.	
idnes.cz	Zemřel disident Viktor Fajnberg, v Moskvě protestoval proti invazi do ČSSR	https://www.idnes.cz/zpravy/zahranicni/viktor-fajnberg-umrti-disident-protest-moskva.A230103_185420_domaci_hovo	2023-01-03	Zemřel sovětský disident a filolog Viktor Fajnberg, bylo mu 91 let. Byl jedním z „osmi statečných“, kteří v srpnu 1968 protestovali na moskevském Rudém náměstí proti invazi vojsk Varšavské smlouvy do Československa. V úterý o tom informovala stanice Rádio Svoboda s odvoláním na Fajnbergovy děti. Zármutek nad jeho úmrtím vyjádřilo také české ministerstvo zahraničí.	
idnes.cz	Statisícům domácností skokově zdražilo teplo. Problémem je výroba z plynu	https://www.idnes.cz/zpravy/domaci/ceny-energie-teplo-inflace-zdrazovani.A230103_184530_domaci_albe	2023-01-04	O bezmála dva tisíce korun víc než loni musí už od listopadu dávat měsíčně za teplo Miloš Horák z brněnského sídliště Královo Pole. Zdejší teplárny zdražily centrálně dodávané teplo o 113 procent, nyní stojí gigajoule 1 672 korun, což z něj dělá nejdražší v Česku. Ještě loni přitom vyšlo teplo v Brně na 784 korun.	
idnes.cz	Hazard, obchvat, větrná elektrárna. Prezidentskou volbu doplní referenda	https://www.idnes.cz/volby/referendum-prezidentske-volby-mesta-obce.A230103_125234_domaci_pukk	2023-01-04	Zhruba v deseti městech a obcích se budou konat souběžně s prvním kolem prezidentské volby místní referenda. Občané v nich rozhodnou například o zástavbě v okolí Dobříše, o stavbě větrných elektráren na Liberecku a Plzeňsku, průmyslové haly na Pardubicku, o zákazu hazardu v Kladně či o obnově litinové vřídelní kolonády v Karlových Varech.	
idnes.cz	Dětí ze zmrazených embryí v Česku přibývá, za 30 let jich je přes 21 tisíc	https://www.idnes.cz/zpravy/domaci/deti-asistovana-reprodukce-ivf-zmrazena-embrya.A230103_121943_domaci_hovo	2023-01-04	Více než 21 tisíc dětí se v Česku narodilo ze zmrazených embryí. Vyplývá to z údajů o asistované reprodukci Ústavu zdravotnických informací a statistiky ÚZIS. Počet dětí ze zmrazených embryí podle primáře Centra reprodukční medicíny kliniky Iscare Jana Lachety roste, v roce 2020 se jich narodilo více než 3000.	
idnes.cz	Počet mrtvých na drahách loni prudce narostl, obětí přibylo o čtvrtinu	https://www.idnes.cz/zpravy/domaci/vlaky-metro-nehody-umrti-zeleznice-cd-ceske-drahy.A230104_092717_domaci_remy	2023-01-04	Loni zemřelo v Česku na drahách 249 lidí, proti roku 2021 to bylo o 43 více. Počet mimořádných událostí na drahách tak vzrostl o více než 16 procent na 4474. Převážně se jedná o srážky vlaku s člověkem.	
idnes.cz	Nemocnice vydělaly na covidu miliardy. Přesto žádají vyšší platby od pojišťoven	https://www.idnes.cz/zpravy/domaci/nemocnice-zisk-finance-covid-pojistovny-vydaje.A230103_190456_domaci_albe	2023-01-04	Za poslední dva roky se výrazně zlepšila finanční situace většiny českých nemocnic, což potvrzuje i nejnovější zpráva Ústavu zdravotnických informací a statistiky ČR. Podle ní vykázaly za rok 2021 celkový zisk ve výši 8,65 miliardy korun. Ve ztrátě skončilo jen 6 ze 132 nemocničních zařízení.	
idnes.cz	Policie hledá dva trestance, kteří utekli z věznice v Hradci Králové	https://www.idnes.cz/hradec-kralove/zpravy/vezni-veznice-pouchov-utek-patrani.A230104_092322_hradec-zpravy_kvi	2023-01-04	Z pouchovské věznice uprchli v úterý večer dva vězni. Mladí muži si v Hradci Králové odpykávali trest za podvod a majetkovou trestnou činnost. Policie po nich pátrá a prosí o pomoc i veřejnost, muži na sobě měli vězeňské stejnokroje.	
idnes.cz	Včelín u katedrály a med jen pro prezidenta. Teplo probudilo hradní včely	https://www.idnes.cz/zpravy/domaci/prazsky-hrad-vcely-vcelarstvi-zima.A230102_131205_domaci_vlc	2023-01-04	Kdo má nejhezčí výhled na Svatovítskou katedrálu a Pražský hrad? Překvapivě to jsou hradní včely. I ty se kvůli nezvykle teplému počasí probudily. „Když jim to okolnosti dovolí, využijí hned první příležitosti pracovat,“ směje se hradní včelař Jan Komberec.	
idnes.cz	Ať volí srdcem i letos, děkoval Fischer Pavlovi a Nerudové, že mu dali hlas	https://www.idnes.cz/volby/prezidentske-volby-favorit-pavel-fischer-kandidat-podpora.A230104_095013_volby_lisv	2023-01-04	Generál Petr Pavel spolu s ekonomkou Danuší Nerudovou v úterní předvolební debatě potvrdili, že v minulé prezidentské volbě podpořili svým hlasem senátora Pavla Fischera. Ten o prezidentský post s nimi bojuje i letos. Fischer jim poděkoval a vzkázal jim, aby „srdcem“ volili znovu.	
idnes.cz	Český Institut pro studium války. Armáda plánuje svodky z bojů na Ukrajině	https://www.idnes.cz/zpravy/domaci/cesko-armada-ukrajina-isw-denni-svodky.A230104_091926_zahranicni_aha	2023-01-04	Mezi důležité zdroje informací o vývoji války na Ukrajině by už brzy mohly přibýt analytické zprávy české armády. Generální štáb tak kráčí ve stopách amerického Institutu pro studium války nebo britské vojenské rozvědky, z jejichž každodenních svodek čerpají média po celém světě.	
idnes.cz	K činu mohla vést ztráta naděje, říká psycholog o tragédii v Krkonoších	https://www.idnes.cz/zpravy/domaci/krkonose-smrt-matka-dite-patrani-psycholog-cnn-prima-news.A230104_105200_domaci_pitt	2023-01-04	Čtyřicetiletou ženu a jejího tříletého syna našli záchranáři v pondělí v Krkonoších mrtvé. Podle policie šlo o vraždu s následnou sebevraždou. Psycholog Karel Humhal ve vysílání CNN Prima NEWS uvedl, že člověk k takovému činu přistoupí, když ztratí veškeré naděje na to, že by v dalším životě mohl nějak existovat. Upozornil však, že komentování podobných událostí je ošidné.	
idnes.cz	Od října zachytily české laboratoře dvě varianty covidu, jenž se šíří v USA	https://www.idnes.cz/zpravy/domaci/laborator-zachyceni-varianta-covid-usa-sireni-hospitalizace.A230104_121433_domaci_lisv	2023-01-04	Laboratoře v ČR zachytily za poslední dva měsíce dva případy varianty koronaviru omikron XBB.1.5, který se šíří v USA. V jeho důsledku se tak zvedá v tamních nemocnicích i počet hospitalizovaných. Informace uvedl Státní zdravotní ústav (SZÚ). Ústav mimo jiné v týdenní zprávě také varoval před neuváženým předepisováním antivirového léku molnupiravir.	
idnes.cz	Babiš je český bizár, řekl Pavel. Má strach, řekla Nerudová k jeho neúčasti	https://www.idnes.cz/volby/nerudova-pavel-prezidentske-volby-debata-babis.A230104_105155_volby-2022_idvs	2023-01-04	Generál Petr Pavel a ekonomka Danuše Nerudová se shodli, že expremiér Andrej Babiš by neměl kvůli svému soudu vůbec kandidovat na prezidenta. Pavel situaci označil za „bizár“, podle Nerudové Babiš nechodí do debat, protože má z ostatních kandidátů strach.	
idnes.cz	Útočník, který v Tišnově napadl rodinu sekerou, patrně spáchal sebevraždu	https://www.idnes.cz/brno/zpravy/sebevrazda-utocnik-sekera-tisnov-dusevni-problemy.A230104_115448_brno-zpravy_pp	2023-01-04	Muž, který předloni v říjnu napadl v Tišnově na Brněnsku pět členů své rodiny sekyrou, spáchal podle serveru Blesk.cz sebevraždu. Server uvedl, že muž skočil o vánočních svátcích z místní rozhledny. Mluvčí David Chaloupka potvrdil, že se policie v Tišnově zabývá úmrtím muže, neuvedl však, že šlo o dotyčného útočníka.	
idnes.cz	Babiš se zúčastní pouze debaty na Nově. Média dělají z volby show, míní	https://www.idnes.cz/zpravy/mediahub/babis-ano-prvni-kolo-prezident-volba-debata-nova.A230104_113951_mediahub_lisv	2023-01-04	Předseda hnutí ANO a bývalý premiér Andrej Babiš odmítl Primu i Českou televizi a před prvním kolem prezidentské volby se zúčastní pouze televizní debaty na Nově. Svou neúčast na podobné akci na Blesk.cz v úterý Babiš odůvodnil tím, že se snaží média z prezidentských debat dělat show.	
idnes.cz	V kauze zabití na faře padl další rozsudek, tentokrát dostal mladík devět let	https://www.idnes.cz/olomouc/zpravy/soud-zabiti-farare-miroslav-veprek-fara-chudobin-krajsky-soud.A230104_141032_olomouc-zpravy_dmk	2023-01-04	Další odsuzující rozsudek uložil krajský soud v Olomouci Miroslavu Vepřekovi za smrt mladíka na faře v Chudobíně na Olomoucku. Za zabití tentokrát dostal trest devíti let vězení, předtím ho krajský soud potrestal v srpnu 2021 za vraždu sedmnácti lety nepodmíněně.	
idnes.cz	Zákon nařídí dávat na obranu minimálně dvě procenta HDP, rozhodla vláda	https://www.idnes.cz/zpravy/domaci/jednani-vlady-vydaje-na-obranu-minimalne-dve-procenta-hdp.A230104_041956_domaci_kop	2023-01-04	Vláda se rozhodla zakotvit do zákona, že na obranu půjdou každý rok minimálně dvě procenta hrubého domácího produktu, oznámil po jednání kabinetu premiér Petr Fiala. Souvisí to se závazky, které vyplývají z členství Česka v NATO, a jde i o reakci na situaci v Evropě po invazi Ruska na Ukrajinu. „Peníze, které vynaložíme na obranu, se znásobují,“ řekl premiér Petr Fiala.	
idnes.cz	Pokuta pro řidiče za alkohol se zvýší, za volant se bude moci už v sedmnácti	https://www.idnes.cz/zpravy/domaci/vlada-bodovy-system-pro-ridice-zvyseni-pokut-moznost-ridit-uz-v-17-letech.A230104_145142_domaci_kop	2023-01-04	Vláda schválila změnu bodového systému pro řidiče, oznámil ministr dopravy Martin Kupka. Za řízení pod vlivem alkoholu řidič dostane šest bodů místo sedmi, zaplatí ale pokutu ve správním řízení až 25 tisíc místo dosavadních 20 tisíc. Pokud odmítne zkoušku na alkohol, hrozit má pokuta až 75 tisíc korun. Nově bude možnost řídit osobní auto pod dohledem mentora už od 17 let.	
idnes.cz	Soud s Babišem a Nagyovou o Čapím hnízdě vrcholí, rozsudek padne možná brzy	https://www.idnes.cz/zpravy/domaci/capi-hnizdo-babis-soud-znalci-svedci-nagyova.A230104_083746_domaci_remy	2023-01-04	Soud s expremiérem Andrejem Babišem a jeho někdejší poradkyní Janou Nagyovou v kauze Čapí hnízdo spěje ke konci. Oba obžalovaní ve středu ve svých výpovědích odmítli jakékoliv pochybení a zároveň oznámili, že nebudou odpovídat na dotazy soudu a státního zástupce. Soudce Jan Šott poté přerušil jednání do čtvrtka, kdy rozhodne, zda vyhoví návrhům obhajoby na doplnění dokazování, nebo již zazní závěrečné řeči.	
idnes.cz	O titul Zlatý Ámos pro nejoblíbenějšího učitele se letos utká 65 pedagogů	https://www.idnes.cz/zpravy/domaci/zlaty-amos-ucitel-ucitelka-pedagog-stredni-skola-zakladni.A230104_150155_domaci_ivos	2023-01-04	Žáci základních a středních škol nominovali do třicátého ročníku ankety o nejoblíbenějšího učitele v Česku Zlatý Ámos 65 pedagogů, tedy o 15 méně než loni. Oblíbení učitelé a učitelky, které jejich žáci do soutěže přihlásili, jsou z různých krajů republiky.	
idnes.cz	Rodiče si od února připlatí za školní obědy, budou se moct zdražit o 20 procent	https://www.idnes.cz/zpravy/domaci/skola-jidelna-obed-svacina-zdrazeni-unor-narust-cena.A230104_141101_domaci_lisv	2023-01-04	Již 1. února budou moci školní jídelny zdražit cenu hlavního jídla o 20 procent proti nynějším cenám. Svačiny v podobě přesnídávek či ovoce se budou moci jídelny zvýšit až o 30 procent. Díky zvýšení cen by měla mít škola nadále možnost nakupovat kvalitní suroviny i přes zdražování potravin.	
idnes.cz	Nedostatek léků potrvá zřejmě celou zimu, říká viceprezident Lékárnické komory	https://www.idnes.cz/zpravy/domaci/nedostatek-leku-antibiotika-penicilin-lekarnicka-komora.A230104_134746_domaci_ivos	2023-01-04	V Česku můžou některé léky chybět až do jara. Ve vysílání Rádia Impuls to připustil viceprezident Lékárnické komory Martin Kopecký. Hlavním důvodem výpadku je přerušení dodávek léčiv do Česka i okolních zemí z Číny, ale i zvýšená spotřeba léků z důvodu vysoké nemocnosti.	
idnes.cz	Pavel za kampaň utratil přes 35 milionů. Vysoké dary bere Nerudová, haléře Babiš	https://www.idnes.cz/volby/transparentni-ucty-kandidati-na-hrad-penize-darci-utrata-socialni-site-reklama.A230102_191653_domaci_vank	2023-01-04	Boj o Hrad vrcholí. Uchazečům zbývá posledních osm dnů, kdy ještě mohou prostřednictvím kampaně před otevřením volebních místností přesvědčit voliče, aby jim hodili hlas. Redakce iDNES.cz se podívala, jak kandidáti utrácejí či jaké mají příjmy. Například Petr Pavel již od dárců získal téměř 40 milionů korun. Nemalé dary přijala i Danuše Nerudová, zato Andrej Babiš dostává spíše halíře.	
idnes.cz	STALO SE DNES: Janeček nemůže kandidovat, Zeman nejmenuje Hladíka ministrem	https://www.idnes.cz/zpravy/domaci/stalo-se-dnes-karel-janecek-rogozin-rusko-ukrajina-bodoby-system-nemecko.A230104_164014_domaci_pukk	2023-01-04	Ústavní soud zamítl stížnost Karla Janečka na prezidentskou volbu. Rogozin zaslal francouzskému velvyslanci v Rusku úlomek munice, který ho na Ukrajině zasáhl. Zeman sdělil Hladíkovi, že není připraven ho jmenovat do funkce ministra. Vláda schválila změnu bodového systému pro řidiče. Německá opozice žádá odstoupení ministryně obrany Christine Lambrechtové. Přinášíme přehled středečních událostí.	
idnes.cz	Ústavní soud odmítl Janečkovu stížnost, k volbám ho nepřipustí	https://www.idnes.cz/volby/ustavni-soud-rozhodnuti-prezidentske-volby-kandidat.A230104_121904_volby_knn	2023-01-04	Karel Janeček v lednových volbách do funkce prezidenta kandidovat nebude. Ústavní soud ve středu oznámil, že odmítl jeho stížnost. Matematikovi se podle soudu dostalo plného přezkumu již před Nejvyšším správním soudem, který o věci rozhodoval dříve, argumentace tak byla neopodstatněná. Janečka rozhodnutí překvapilo, za svou stížností si stojí.	
idnes.cz	Zeman odmítl jmenovat Hladíka ministrem životního prostředí	https://www.idnes.cz/zpravy/domaci/zeman-hladik-ministr-zivotniho-prostredi-kdu-csl-lidovci-jmenovani.A230104_084604_domaci_remy	2023-01-04	Prezident Miloš Zeman ve středu odmítl jmenovat ministrem životního prostředí Petra Hladíka z KDU-ČSL. Hlava státu to vládnímu kandidátovi sdělila s tím, že má výhrady a není proto připravena to učinit.	
